feature,target
4.967141530112327,15.341000115028748
-1.3826430117118464,4.440165856893589
6.476885381006925,24.478640869883463
15.230298564080254,44.06436006409254
-2.3415337472333597,3.339737073586555
-2.3413695694918055,6.166830360343178
15.792128155073915,58.911249893737434
7.674347291529088,30.058757292981916
-4.694743859349521,-0.4491076947599817
5.425600435859646,23.19177151081828
-4.634176928124623,-11.179298396806765
-4.657297535702568,-1.7758132165025051
2.419622715660341,16.350207838855987
-19.13280244657798,-25.51579555401852
-17.249178325130327,-34.08475063673143
-5.622875292409727,-2.5494515193562557
-10.128311203344238,-15.494336856886811
3.142473325952739,12.012793126784185
-9.08024075521211,-6.986487815455171
-14.123037013352915,-21.547927369948418
14.65648768921554,50.596378958254085
-2.2577630048653567,-0.19134478613708694
0.6752820468792384,18.702176671878593
-14.247481862134567,-32.62795996929782
-5.443827245251827,-0.675282644128214
1.1092258970986608,23.725342871796542
-11.509935774223027,-23.727521061211007
3.7569801834567196,16.560961810627937
-6.006386899188049,-4.517710422531918
-2.916937497932768,0.19027798458708434
-6.017066122293969,-12.795982461065586
18.522781845089376,56.649769486753584
-0.13497224737933922,4.351050812921128
-10.577109289559004,-14.074811070721603
8.22544912103189,25.966501631410708
-12.208436499710222,-12.77141922418786
2.088635950047554,11.305323413437698
-19.596701238797756,-40.60206067802277
-13.281860488984305,-19.137065135612414
1.9686123586912352,8.767209314558311
7.384665799954105,29.59896417290591
1.713682811899705,20.819920801161402
-1.1564828238824052,-0.9286232325121508
-3.011036955892888,3.3955769029293017
-14.785219903674275,-25.66363578794357
-7.198442083947087,-4.0869908509811665
-4.606387709597875,-7.700722828385098
10.571222262189156,29.825772590051507
3.436182895684614,21.200165067296023
-17.63040155362734,-32.59108051790242
3.24083969394795,19.354563486599258
-3.8508228041631654,2.105184037076965
-6.769220003059587,-10.323173615541421
6.116762888408679,26.453175706826713
10.30999522495951,37.240350428892185
9.312801191161986,29.710245887773127
-8.392175232226386,-1.6515655248421819
-3.092123758512146,4.638855208278573
3.3126343140356393,12.325068299075856
9.755451271223592,37.67139622122813
-4.791742378452899,-6.852764297268855
-1.8565897666381712,9.293948602116831
-11.063349740060282,-11.865396455113686
-11.962066240806708,-24.008577193775324
8.12525822394198,35.130026206076565
13.562400285708229,45.96990534895307
-0.7201012158033384,12.310047760464103
10.03532897892024,44.572287360570336
3.6163602504763412,17.8139600461765
-6.451197546051243,-9.896674686915556
3.6139560550841394,14.587317989582733
15.380365664659692,44.37186273682204
-0.35826039109951535,8.718840475180691
15.646436558140062,50.821851269433374
-26.197451040897445,-54.11017360559351
8.219025043752238,34.68347885456071
0.8704706823817122,12.241186165343814
-2.9900735046586746,9.792486624139897
0.917607765355023,10.970735247197776
-19.875689146008927,-26.08837703207422
-2.1967188783751195,7.636539542887233
3.5711257151174642,14.642026505712245
14.778940447415161,41.592888628232345
-5.182702182736474,-0.5443933806252583
-8.084936028931876,-11.329653998958946
-5.017570435845365,1.0260763808470474
9.154021177020741,35.25124106541958
3.2875110965968446,17.85463317820775
-5.297602037670388,-7.477973684517995
5.132674331133561,15.257449704404578
0.9707754934804038,10.194363973365903
9.686449905328892,38.49811873493959
-7.020530938773524,-6.4808586262827905
-3.2766214659776822,-4.420247558504146
-3.921081531321576,1.0632008009519698
-14.635149481321186,-24.661286804658776
2.9612027706457607,12.983719745608738
2.6105527217988933,17.295007334224874
0.051134566424608896,10.418880008291522
-2.345871333751469,-1.5795298235317876
